rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,axes,buttons
1510961993834050084,,4326,,1510961993,832216959,'',"[-0.0, -0.23302167654037476, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961993838753730,,4327,,1510961993,837278365,'',"[-0.0156013835221529, -0.11255387216806412, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961993841971074,,4328,,1510961993,840122688,'',"[-0.0156013835221529, -0.02822640910744667, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961993878862428,,4329,,1510961993,877187115,'',"[-0.0156013835221529, -0.008148442022502422, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961993882064615,,4330,,1510961993,880256907,'',"[-0.0156013835221529, -0.0, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961993889775970,,4331,,1510961993,888253417,'',"[-0.0156013835221529, -0.0, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961993910794615,,4332,,1510961993,909321542,'',"[-0.0156013835221529, 0.0030406073201447725, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961993937658730,,4333,,1510961993,936178834,'',"[-0.0, -0.0, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961993945519095,,4334,,1510961993,944185970,'',"[-0.0, -0.0, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961993950993053,,4335,,1510961993,949362272,'',"[-0.0, -0.0, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961993958761699,,4336,,1510961993,957174303,'',"[-0.0, -0.0, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961993975027376,,4337,,1510961993,973119928,'',"[-0.0, -0.008148442022502422, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961993982999980,,4338,,1510961993,981358730,'',"[-0.0, -0.008148442022502422, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961993985686490,,4339,,1510961993,984120969,'',"[-0.0, -0.02822640910744667, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961993990778938,,4340,,1510961993,989218417,'',"[-0.0, -0.09247590601444244, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961993993782324,,4341,,1510961993,992176959,'',"[-0.0, -0.14467862248420715, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961993999480969,,4342,,1510961993,997177844,'',"[-0.0, -0.16074098646640778, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994001779667,,4343,,1510961994,172428,'',"[-0.0, -0.24506844580173492, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994010075709,,4344,,1510961994,8211751,'',"[-0.0, -0.2932555675506592, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994014786334,,4345,,1510961994,13116751,'',"[-0.0, -0.3735674321651459, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994017969199,,4346,,1510961994,16246334,'',"[-0.0, -0.39364540576934814, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994025734042,,4347,,1510961994,24131178,'',"[-0.0, -0.457894891500473, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994034103313,,4348,,1510961994,32417167,'',"[-0.0, -0.514113187789917, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994049603938,,4349,,1510961994,48115344,'',"[-0.0, -0.6225342154502869, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994057883105,,4350,,1510961994,56139459,'',"[-0.0, -0.7148928642272949, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994065810605,,4351,,1510961994,64224667,'',"[-0.0, -0.7831579446792603, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994082435188,,4352,,1510961994,80201334,'',"[-0.0, -0.8233138918876648, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994087033157,,4353,,1510961994,85129459,'',"[-0.0, -0.8795322179794312, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994097625240,,4354,,1510961994,96138261,'',"[-0.0, -0.9156725406646729, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994106118522,,4355,,1510961994,104142167,'',"[-0.0, -0.9317349195480347, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994113818365,,4356,,1510961994,112073053,'',"[-0.0, -0.9477972984313965, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994121709928,,4357,,1510961994,120018261,'',"[-0.0, -0.9638596773147583, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994433742271,,4358,,1510961994,432064251,'',"[-0.0, -0.9518128633499146, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994450480761,,4359,,1510961994,448094146,'',"[-0.0, -0.9397661089897156, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994457746386,,4360,,1510961994,456111021,'',"[-0.0, -0.9397661089897156, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994466517948,,4361,,1510961994,464157323,'',"[-0.0, -0.9277192950248718, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994474582376,,4362,,1510961994,472280188,'',"[-0.0, -0.9277192950248718, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994482704146,,4363,,1510961994,480325292,'',"[-0.0, -0.9116569757461548, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994493098001,,4364,,1510961994,488266334,'',"[-0.0, -0.899610161781311, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994498023730,,4365,,1510961994,496318469,'',"[-0.0, -0.8674854040145874, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994505887428,,4366,,1510961994,504136698,'',"[-0.0, -0.8474074602127075, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994510893521,,4367,,1510961994,509068365,'',"[-0.0, -0.8353606462478638, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994525252896,,4368,,1510961994,523412011,'',"[-0.0038437258917838335, -0.8112671375274658, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994529478209,,4369,,1510961994,528059563,'',"[-0.03519747778773308, -0.8112671375274658, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994537933053,,4370,,1510961994,536552844,'',"[-0.03519747778773308, -0.7831579446792603, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994553731230,,4371,,1510961994,552278521,'',"[-0.05087435618042946, -0.7349708676338196, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994561701698,,4372,,1510961994,560098834,'',"[-0.06655123084783554, -0.6787525415420532, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994569971178,,4373,,1510961994,568346646,'',"[-0.06655123084783554, -0.6466277837753296, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994577693886,,4374,,1510961994,576189355,'',"[-0.12925873696804047, -0.5984406471252441, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994586608365,,4375,,1510961994,584187948,'',"[-0.12925873696804047, -0.5783627033233643, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994594329042,,4376,,1510961994,592229823,'',"[-0.16845092177391052, -0.5382067561149597, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994604016490,,4377,,1510961994,600623261,'',"[-0.21548156440258026, -0.5100976228713989, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994617927948,,4378,,1510961994,616320657,'',"[-0.2350776493549347, -0.4940352439880371, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994633564980,,4379,,1510961994,632100761,'',"[-0.25075453519821167, -0.4940352439880371, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994641903938,,4380,,1510961994,640107480,'',"[-0.26643142104148865, -0.4940352439880371, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994654675292,,4381,,1510961994,653123157,'',"[-0.28210827708244324, -0.4940352439880371, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994665726750,,4382,,1510961994,664145188,'',"[-0.30170437693595886, -0.4940352439880371, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994673770761,,4383,,1510961994,672058678,'',"[-0.31738126277923584, -0.4940352439880371, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994678566125,,4384,,1510961994,677074407,'',"[-0.33305811882019043, -0.4940352439880371, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994682030969,,4385,,1510961994,680299928,'',"[-0.33305811882019043, -0.48198845982551575, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994690521230,,4386,,1510961994,688128209,'',"[-0.380088746547699, -0.48198845982551575, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994702914563,,4387,,1510961994,701287011,'',"[-0.3996848464012146, -0.48198845982551575, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994705717063,,4388,,1510961994,704093678,'',"[-0.4192809462547302, -0.48198845982551575, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994713586125,,4389,,1510961994,712100865,'',"[-0.43887704610824585, -0.48198845982551575, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994722048365,,4390,,1510961994,720140136,'',"[-0.4623923599720001, -0.502066433429718, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994729407740,,4391,,1510961994,728066959,'',"[-0.4623923599720001, -0.5341911911964417, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994737520657,,4392,,1510961994,736162011,'',"[-0.509423017501831, -0.5341911911964417, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994745606334,,4393,,1510961994,744153365,'',"[-0.509423017501831, -0.5743470788002014, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994750660865,,4394,,1510961994,749124042,'',"[-0.5250998735427856, -0.5904094576835632, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994761762323,,4395,,1510961994,760036907,'',"[-0.5250998735427856, -0.606471836566925, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994769380917,,4396,,1510961994,768064875,'',"[-0.5250998735427856, -0.6546589732170105, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994793595344,,4397,,1510961994,792048261,'',"[-0.5407767295837402, -0.6546589732170105, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994825622323,,4398,,1510961994,824027480,'',"[-0.5407767295837402, -0.6707213521003723, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994849569667,,4399,,1510961994,848119250,'',"[-0.5407767295837402, -0.702846109867096, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994857605032,,4400,,1510961994,856153782,'',"[-0.5407767295837402, -0.7269396781921387, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994866351542,,4401,,1510961994,864111959,'',"[-0.5407767295837402, -0.7430019974708557, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961994890164302,,4402,,1510961994,888140084,'',"[-0.5407767295837402, -0.7630800008773804, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995046705084,,4403,,1510961995,45118677,'',"[-0.5407767295837402, -0.7791423797607422, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995513903052,,4404,,1510961995,512134719,'',"[-0.5407767295837402, -0.7670955657958984, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995521590188,,4405,,1510961995,520143156,'',"[-0.5407767295837402, -0.7510331869125366, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995526427375,,4406,,1510961995,525093156,'',"[-0.5407767295837402, -0.7349708676338196, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995529364771,,4407,,1510961995,528026490,'',"[-0.5407767295837402, -0.7148928642272949, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995537827167,,4408,,1510961995,536357115,'',"[-0.5407767295837402, -0.6827681064605713, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995545713521,,4409,,1510961995,544313677,'',"[-0.5407767295837402, -0.6667057275772095, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995553915917,,4410,,1510961995,552143938,'',"[-0.5407767295837402, -0.6546589732170105, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995558443938,,4411,,1510961995,557048729,'',"[-0.5250998735427856, -0.6546589732170105, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995561524302,,4412,,1510961995,560157948,'',"[-0.509423017501831, -0.6345810294151306, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995566641854,,4413,,1510961995,565117844,'',"[-0.48982688784599304, -0.6345810294151306, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995574795500,,4414,,1510961995,573107011,'',"[-0.4702307879924774, -0.6185186505317688, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995585532948,,4415,,1510961995,584100708,'',"[-0.4545539319515228, -0.602456271648407, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995593567063,,4416,,1510961995,592092636,'',"[-0.4427962601184845, -0.5823782682418823, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995601492115,,4417,,1510961995,600099094,'',"[-0.39576563239097595, -0.5623003244400024, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995610284823,,4418,,1510961995,608156333,'',"[-0.39576563239097595, -0.5462379455566406, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995617460604,,4419,,1510961995,616071542,'',"[-0.39576563239097595, -0.5341911911964417, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995622429927,,4420,,1510961995,621050344,'',"[-0.380088746547699, -0.5221443772315979, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995625534302,,4421,,1510961995,624204823,'',"[-0.380088746547699, -0.5060819983482361, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995630435396,,4422,,1510961995,629086854,'',"[-0.36833110451698303, -0.49001964926719666, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995641414094,,4423,,1510961995,640058417,'',"[-0.3565734326839447, -0.47395727038383484, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995646283208,,4424,,1510961995,645008208,'',"[-0.3565734326839447, -0.4257701635360718, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995662583990,,4425,,1510961995,661204771,'',"[-0.34481579065322876, -0.4257701635360718, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995665425865,,4426,,1510961995,664143208,'',"[-0.34481579065322876, -0.40970778465270996, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995673344615,,4427,,1510961995,672031073,'',"[-0.33305811882019043, -0.35750505328178406, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995678561490,,4428,,1510961995,677078261,'',"[-0.33305811882019043, -0.34144270420074463, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995681468313,,4429,,1510961995,680081177,'',"[-0.33305811882019043, -0.2892399728298187, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995686514042,,4430,,1510961995,685034458,'',"[-0.2781890630722046, -0.2892399728298187, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995690075448,,4431,,1510961995,688039563,'',"[-0.2781890630722046, -0.26916199922561646, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995694840448,,4432,,1510961995,693353625,'',"[-0.25859296321868896, -0.26916199922561646, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995702558417,,4433,,1510961995,701060604,'',"[-0.24291609227657318, -0.16074098646640778, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995706981542,,4434,,1510961995,704070813,'',"[-0.16061249375343323, -0.10853827744722366, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995718430865,,4435,,1510961995,717049511,'',"[-0.16061249375343323, -0.08846031129360199, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995721357583,,4436,,1510961995,720049979,'',"[-0.1410163938999176, -0.07239793241024017, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995726287896,,4437,,1510961995,725017427,'',"[-0.1410163938999176, -0.0523199699819088, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995729557792,,4438,,1510961995,728114198,'',"[-0.12925873696804047, -0.03625759482383728, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995745456594,,4439,,1510961995,744093885,'',"[-0.12925873696804047, -0.02019522152841091, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995774553521,,4440,,1510961995,773059406,'',"[-0.12925873696804047, -0.008148442022502422, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995802749510,,4441,,1510961995,800158052,'',"[-0.10966264456510544, -0.008148442022502422, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995806785292,,4442,,1510961995,805099458,'',"[-0.0979049876332283, -0.008148442022502422, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995815789823,,4443,,1510961995,813134667,'',"[-0.08614733070135117, -0.008148442022502422, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995817789875,,4444,,1510961995,816110396,'',"[-0.07047045230865479, -0.008148442022502422, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961995846743521,,4445,,1510961995,845063938,'',"[-0.054793573915958405, -0.008148442022502422, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961996113794094,,4446,,1510961996,112128312,'',"[-0.054793573915958405, -0.0, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
