rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,point,x,y,z
1511972187513154601,,2465,,1511972187,512526988,101,,105.959075928,232.508544922,-222.940338135
1511972187513177909,,2466,,1511972187,512700080,102,,-104.23299408,226.682861328,-71.4797515869
1511972187513198949,,2467,,1511972187,512821912,103,,109.705589294,224.971923828,-66.5660247803
1511972187532127153,,2468,,1511972187,531433105,96,,-105.349456787,229.5234375,108.465545654
1511972187532150474,,2469,,1511972187,531620025,97,,108.554046631,224.069091797,111.811073303
1511972187532357251,,2470,,1511972187,531791925,98,,-57.3543548584,227.606445312,260.496154785
1511972187532563126,,2471,,1511972187,531982898,99,,48.1591491699,227.469482422,259.597747803
1511972187532607900,,2472,,1511972187,532134056,100,,-79.449836731,227.244628906,-235.682006836
1511972187532869111,,2473,,1511972187,532311916,101,,106.306884766,232.813476562,-222.983825684
1511972187532890241,,2474,,1511972187,532491922,102,,-103.981529236,226.899902344,-71.36277771
1511972187532943064,,2475,,1511972187,532639026,103,,110.082000732,225.363037109,-66.5927429199
1511972187552149296,,2476,,1511972187,551229953,96,,-105.089691162,229.685058594,108.576889038
1511972187552177138,,2477,,1511972187,551417112,97,,108.798599243,224.252441406,111.874511719
1511972187552216582,,2478,,1511972187,551558017,98,,-57.1428985596,227.788330078,260.545837402
1511972187552619408,,2479,,1511972187,551680088,99,,48.4578781128,227.645263672,259.768676758
1511972187552645177,,2480,,1511972187,551837921,100,,-79.0900039673,227.427490234,-235.562713623
1511972187552656412,,2481,,1511972187,552011966,101,,106.50655365,232.942382812,-222.958618164
1511972187552664655,,2482,,1511972187,552189111,102,,-103.728218079,227.052734375,-71.2573547363
1511972187552674375,,2483,,1511972187,552304029,103,,110.435249329,225.620849609,-66.423614502
1511972187570901744,,2484,,1511972187,570451974,96,,-105.168823242,229.653808594,108.55796814
1511972187571048980,,2485,,1511972187,570620059,97,,108.734138489,224.174560547,111.868515015
1511972187571325683,,2486,,1511972187,570795059,98,,-57.1050567627,227.819580078,260.551177979
1511972187571350219,,2487,,1511972187,570966958,99,,48.3546180725,227.565185547,259.684020996
1511972187571487726,,2488,,1511972187,571084976,100,,-79.2092285156,227.310791016,-235.586090088
1511972187571620957,,2489,,1511972187,571285009,101,,106.501411438,232.982177734,-223.038665771
1511972187571773198,,2490,,1511972187,571465015,102,,-103.728637695,227.095947266,-71.2825012207
1511972187571882613,,2491,,1511972187,571666955,103,,110.29119873,225.515136719,-66.4971618652
1511972187592607486,,2492,,1511972187,591990947,96,,-105.43649292,229.442138672,108.563247681
1511972187592869321,,2493,,1511972187,592154979,97,,108.461776733,223.952636719,111.842971802
1511972187593009943,,2494,,1511972187,592283010,98,,-57.4996261597,227.527587891,260.507446289
1511972187593031388,,2495,,1511972187,592423915,99,,48.0460700989,227.402832031,259.630493164
1511972187593056647,,2496,,1511972187,592641115,100,,-79.6706390381,227.131347656,-235.567596436
1511972187593355176,,2497,,1511972187,592792034,101,,106.289581299,232.881835938,-222.933807373
1511972187593370868,,2498,,1511972187,592953920,102,,-104.114456177,226.777832031,-71.3519897461
1511972187593400349,,2499,,1511972187,593099117,103,,109.903060913,225.222167969,-66.5427856445
1511972187611225405,,2500,,1511972187,610522031,96,,-105.708694458,229.298828125,108.445648193
1511972187611463536,,2501,,1511972187,610696077,97,,108.201309204,223.786865234,111.73841095
1511972187611620458,,2502,,1511972187,610827922,98,,-57.6850357056,227.309814453,260.456512451
1511972187611736568,,2503,,1511972187,610959053,99,,47.7804718018,227.213867188,259.580505371
1511972187611773130,,2504,,1511972187,611099004,100,,-80.0169296265,226.895996094,-235.645996094
1511972187611788263,,2505,,1511972187,611213922,101,,106.007553101,232.673095703,-222.967834473
1511972187611805465,,2506,,1511972187,611362934,102,,-104.32648468,226.555908203,-71.4311981201
1511972187611839160,,2507,,1511972187,611509084,103,,109.529273987,224.955566406,-66.5247497559
1511972187630755272,,2508,,1511972187,629954099,96,,-105.546455383,229.427001953,108.458450317
1511972187631038571,,2509,,1511972187,630160093,97,,108.420944214,223.877197266,111.721641541
1511972187631278331,,2510,,1511972187,630297899,98,,-57.8097610474,227.432617188,260.583679199
1511972187631310559,,2511,,1511972187,630419015,99,,48.050403595,227.197998047,259.602416992
1511972187632057541,,2512,,1511972187,630621910,100,,-79.8430404663,227.172607422,-235.701141357
1511972187632081071,,2513,,1511972187,630760908,101,,106.185081482,232.626464844,-223.052246094
1511972187632144480,,2514,,1511972187,630913972,102,,-104.276374817,226.597900391,-71.4100952148
1511972187632160537,,2515,,1511972187,631040096,103,,109.915748596,225.174316406,-66.567199707
1511972187651237605,,2516,,1511972187,649704933,96,,-105.265022278,229.582519531,108.575408936
1511972187651270034,,2517,,1511972187,649924993,97,,108.44153595,223.963623047,111.811088562
1511972187652004768,,2518,,1511972187,650110960,98,,-57.5307846069,227.423583984,260.600708008
1511972187652139220,,2519,,1511972187,650275945,99,,48.3280982971,227.405517578,259.637817383
1511972187652156007,,2520,,1511972187,650429964,100,,-79.3632278442,227.306152344,-235.573883057
1511972187652168512,,2521,,1511972187,650584936,101,,106.087692261,232.216552734,-222.629394531
1511972187652186189,,2522,,1511972187,650739908,102,,-103.893516541,226.91796875,-71.3358306885
1511972187652210929,,2523,,1511972187,650887012,103,,110.299110413,225.477783203,-66.4666595459
1511972187670315149,,2524,,1511972187,669552087,96,,-105.216468811,229.50390625,108.613769531
1511972187670801618,,2525,,1511972187,669781923,97,,108.713798523,224.084228516,111.886054993
1511972187670836366,,2526,,1511972187,669930934,98,,-57.3416061401,227.300048828,260.722717285
1511972187671402892,,2527,,1511972187,670166969,99,,48.3224639893,227.347412109,259.730895996
1511972187671426899,,2528,,1511972187,670315980,100,,-79.1902313232,227.146240234,-235.537628174
1511972187671454228,,2529,,1511972187,670473098,101,,106.626312256,233.0859375,-223.089355469
1511972187671487862,,2530,,1511972187,670754909,102,,-103.815132141,226.860107422,-71.2405700684
1511972187671506439,,2531,,1511972187,671027898,103,,110.341850281,225.444335938,-66.4672241211
1511972187689978274,,2532,,1511972187,689194917,96,,-105.366470337,229.340576172,108.631378174
1511972187690004967,,2533,,1511972187,689393043,97,,108.671463013,223.959472656,111.897857666
1511972187690542115,,2534,,1511972187,689611911,98,,-57.2274093628,227.385498047,260.788391113
1511972187690966060,,2535,,1511972187,689870119,99,,48.2369041443,227.172851562,259.738311768
1511972187691002560,,2536,,1511972187,690042972,100,,-79.4650726318,226.921875,-235.518371582
1511972187691709060,,2537,,1511972187,690232992,101,,106.66444397,233.045898438,-223.037689209
1511972187691906962,,2538,,1511972187,690437078,102,,-103.833534241,226.762207031,-71.1796569824
1511972187691923858,,2539,,1511972187,690597057,103,,110.157775879,225.132568359,-66.459777832
1511972187713342823,,2540,,1511972187,712042093,96,,-105.527603149,229.218261719,108.517311096
1511972187713463948,,2541,,1511972187,712263107,97,,108.376724243,223.712890625,111.820510864
1511972187713499761,,2542,,1511972187,712474107,98,,-57.8474960327,226.904785156,260.753479004
1511972187713514613,,2543,,1511972187,712631940,99,,48.2704315186,227.259521484,259.781799316
1511972187713538735,,2544,,1511972187,712750911,100,,-79.6861343384,226.817138672,-235.552978516
1511972187713680114,,2545,,1511972187,712877035,101,,106.396179199,232.867431641,-222.98449707
1511972187713788718,,2546,,1511972187,713059902,102,,-104.252441406,226.436523438,-71.2726593018
1511972187714443071,,2547,,1511972187,713251113,103,,110.163360596,225.195556641,-66.3515167236
1511972187730083766,,2548,,1511972187,729453086,96,,-105.531997681,229.272949219,108.470565796
1511972187730265340,,2549,,1511972187,729635000,97,,108.327964783,223.777832031,111.720962524
1511972187730304754,,2550,,1511972187,729775905,98,,-57.7340240479,227.075439453,260.56262207
1511972187730321156,,2551,,1511972187,729998111,99,,47.9852294922,227.162353516,259.613647461
1511972187731142720,,2552,,1511972187,730313062,100,,-79.7820968628,226.966064453,-235.673980713
1511972187731180329,,2553,,1511972187,730571031,101,,105.992042542,232.582763672,-223.086120605
1511972187731197614,,2554,,1511972187,730721950,102,,-104.185195923,226.638916016,-71.4052581787
1511972187731232986,,2555,,1511972187,730850934,103,,109.839073181,225.058837891,-66.536529541
1511972187748912202,,2556,,1511972187,748603105,96,,-105.454048157,229.449707031,108.436798096
1511972187749530970,,2557,,1511972187,748876094,97,,108.445861816,223.979003906,111.729751587
1511972187750050741,,2558,,1511972187,749089956,98,,-57.6157455444,227.253417969,260.526763916
1511972187750078311,,2559,,1511972187,749217987,99,,48.0361633301,227.408447266,259.567230225
1511972187750312803,,2560,,1511972187,749424934,100,,-79.672668457,227.217041016,-235.785675049
1511972187750339348,,2561,,1511972187,749583005,101,,105.945770264,232.571289062,-223.120666504
1511972187750469288,,2562,,1511972187,749705076,102,,-104.084861755,226.774902344,-71.4679107666
1511972187751102223,,2563,,1511972187,749991893,103,,109.929077148,225.362060547,-66.5278930664
1511972187769584540,,2564,,1511972187,768697023,96,,-105.303321838,229.608886719,108.498703003
1511972187769621086,,2565,,1511972187,768932104,97,,108.60799408,224.088378906,111.747390747
1511972187769635028,,2566,,1511972187,769081115,98,,-57.4593429565,227.330810547,260.595275879
1511972187770461391,,2567,,1511972187,769280910,99,,48.2047119141,227.451660156,259.583618164
1511972187770494579,,2568,,1511972187,769639015,100,,-79.3999023438,227.396972656,-235.710845947
1511972187770555962,,2569,,1511972187,769804954,101,,106.193878174,232.758300781,-223.134063721
1511972187771263268,,2570,,1511972187,769941091,102,,-103.919372559,226.874755859,-71.3392028809
1511972187771422155,,2571,,1511972187,770066976,103,,110.116722107,225.440673828,-66.5340118408
1511972187788633875,,2572,,1511972187,788230895,96,,-105.239204407,229.513916016,108.533569336
1511972187788917792,,2573,,1511972187,788587093,97,,108.616966248,224.05078125,111.827850342
1511972187789489087,,2574,,1511972187,788851976,98,,-57.4346008301,227.408691406,260.626831055
1511972187789672009,,2575,,1511972187,789026021,99,,48.2918548584,227.347412109,259.728942871
1511972187789837731,,2576,,1511972187,789196014,100,,-79.3661880493,227.202880859,-235.600585938
1511972187790061300,,2577,,1511972187,789386034,101,,106.589782715,233.007568359,-223.071594238
1511972187790093140,,2578,,1511972187,789576053,102,,-103.867233276,226.907226562,-71.3077392578
1511972187790122474,,2579,,1511972187,789737939,103,,110.209213257,225.323242188,-66.4775085449
1511972187808368273,,2580,,1511972187,808010101,96,,-105.282783508,229.385986328,108.551589966
1511972187808774783,,2581,,1511972187,808257102,97,,108.585037231,223.969726562,111.869041443
1511972187808803630,,2582,,1511972187,808443069,98,,-57.4893951416,227.273193359,260.67388916
1511972187809029908,,2583,,1511972187,808614015,99,,48.1248397827,227.391113281,259.737060547
1511972187809411714,,2584,,1511972187,808772087,100,,-79.4340209961,227.118652344,-235.554321289
1511972187809437639,,2585,,1511972187,808926105,101,,106.78730011,233.2109375,-223.038787842
1511972187809523797,,2586,,1511972187,809084892,102,,-103.952835083,226.814453125,-71.2884216309
1511972187809550033,,2587,,1511972187,809216022,103,,109.960151672,225.204589844,-66.4557800293
1511972187828130295,,2588,,1511972187,827797889,96,,-105.493278503,229.540039062,108.633598328
1511972187828694510,,2589,,1511972187,828056097,97,,108.476264954,224.010742188,111.848587036
1511972187828890302,,2590,,1511972187,828248977,98,,-57.593788147,227.268310547,260.618530273
1511972187829387016,,2591,,1511972187,828454017,99,,48.1478233337,227.385498047,259.707275391
1511972187829421830,,2592,,1511972187,828640937,100,,-79.6463928223,227.279541016,-235.489746094
1511972187829553925,,2593,,1511972187,828794956,101,,106.525100708,233.166259766,-223.002563477
1511972187829586184,,2594,,1511972187,828919887,102,,-104.055938721,226.796386719,-71.3028869629
1511972187829741961,,2595,,1511972187,829066991,103,,110.018234253,225.190429688,-66.446182251
1511972187848006848,,2596,,1511972187,847549915,96,,-105.402282715,229.619140625,108.522277832
1511972187848037925,,2597,,1511972187,847722053,97,,108.478424072,224.100097656,111.82270813
1511972187848839537,,2598,,1511972187,847958087,98,,-57.5769577026,227.417480469,260.64440918
1511972187849083196,,2599,,1511972187,848154067,99,,48.1104774475,227.490234375,259.61895752
1511972187849126547,,2600,,1511972187,848261117,100,,-79.5165481567,227.346435547,-235.669769287
1511972187849146556,,2601,,1511972187,848412036,101,,106.085510254,232.757080078,-222.953186035
1511972187849186236,,2602,,1511972187,848534107,102,,-103.963531494,226.993652344,-71.3432159424
1511972187849208492,,2603,,1511972187,848735094,103,,109.986091614,225.381103516,-66.4729156494
1511972187868516832,,2604,,1511972187,867628097,96,,-105.446495056,229.497070312,108.441482544
1511972187868694612,,2605,,1511972187,867842912,97,,108.492774963,224.059326172,111.767990112
1511972187868726583,,2606,,1511972187,867996931,98,,-57.4933166504,227.436035156,260.512451172
1511972187868816545,,2607,,1511972187,868124961,99,,48.1022758484,227.369873047,259.578033447
1511972187869051311,,2608,,1511972187,868367910,100,,-79.6391143799,227.272216797,-235.752624512
1511972187869405013,,2609,,1511972187,868616104,101,,105.853683472,232.543457031,-223.165100098
1511972187869440249,,2610,,1511972187,868798971,102,,-103.972511292,226.924316406,-71.4055175781
1511972187869458171,,2611,,1511972187,868937969,103,,110.071105957,225.460205078,-66.5373687744
1511972187887520156,,2612,,1511972187,887151002,96,,-105.397766113,229.435058594,108.488227844
1511972187887955933,,2613,,1511972187,887379884,97,,108.446716309,223.918457031,111.760177612
1511972187888047082,,2614,,1511972187,887532949,98,,-57.6134490967,227.2109375,260.548583984
1511972187888509350,,2615,,1511972187,887696027,99,,48.2350578308,227.344482422,259.658477783
1511972187888538700,,2616,,1511972187,887852907,100,,-79.5887298584,227.200927734,-235.73248291
1511972187888567611,,2617,,1511972187,887989044,101,,106.010276794,232.553222656,-223.0027771
1511972187888586920,,2618,,1511972187,888107061,102,,-104.060119629,226.735351562,-71.3919372559
1511972187889207140,,2619,,1511972187,888225078,103,,110.088493347,225.252929688,-66.4239349365
1511972187907821968,,2620,,1511972187,907483100,96,,-105.304405212,229.358398438,108.536941528
1511972187908226663,,2621,,1511972187,907711982,97,,108.537322998,223.880859375,111.806884766
1511972187908505856,,2622,,1511972187,907898902,98,,-57.5488739014,227.157226562,260.67755127
1511972187908622370,,2623,,1511972187,908082962,99,,48.228767395,227.179199219,259.614990234
1511972187908646202,,2624,,1511972187,908242940,100,,-79.490776062,227.072509766,-235.686767578
1511972187908673474,,2625,,1511972187,908430099,101,,106.384895325,232.781005859,-223.030578613
1511972187909060623,,2626,,1511972187,908613920,102,,-104.018455505,226.643798828,-71.3521270752
1511972187909094937,,2627,,1511972187,908737897,103,,110.070510864,225.056396484,-66.5426177979
1511972187927102554,,2628,,1511972187,926744937,96,,-105.375724792,229.255615234,108.501815796
1511972187927553825,,2629,,1511972187,926980018,97,,108.551383972,223.7734375,111.786468506
1511972187927589478,,2630,,1511972187,927172899,98,,-57.5244903564,227.168212891,260.6015625
1511972187927795152,,2631,,1511972187,927341938,99,,48.2792358398,227.204345703,259.670349121
1511972187928260700,,2632,,1511972187,927517890,100,,-79.4346160889,226.877441406,-235.627807617
1511972187928295111,,2633,,1511972187,927690982,101,,106.763679504,232.984863281,-223.063537598
1511972187928444916,,2634,,1511972187,927822113,102,,-103.978546143,226.643310547,-71.3216705322
1511972187929086095,,2635,,1511972187,927947044,103,,110.160987854,225.079345703,-66.5263061523
1511972187947235885,,2636,,1511972187,946469068,96,,-105.300788879,229.423095703,108.541625977
1511972187947268838,,2637,,1511972187,946635007,97,,108.573989868,223.938232422,111.809188843
1511972187947282122,,2638,,1511972187,946769952,98,,-57.3696517944,227.163085938,260.583862305
1511972187947493384,,2639,,1511972187,946887016,99,,48.2024650574,227.291748047,259.650878906
1511972187947518477,,2640,,1511972187,946994066,100,,-79.3595123291,226.983154297,-235.570007324
1511972187947723306,,2641,,1511972187,947246074,101,,106.645751953,233.109863281,-223.069396973
1511972187947892181,,2642,,1511972187,947443008,102,,-103.846977234,226.650878906,-71.3657226562
1511972187947919597,,2643,,1511972187,947643995,103,,110.163513184,225.275878906,-66.5227050781
1511972187968016460,,2644,,1511972187,967689990,96,,-105.372924805,229.531494141,108.486541748
1511972187968302002,,2645,,1511972187,967925071,97,,108.552757263,224.014648438,111.846343994
1511972187968848159,,2646,,1511972187,968072891,98,,-57.5181274414,227.361328125,260.588470459
1511972187969064182,,2647,,1511972187,968240022,99,,48.1487121582,227.409179688,259.606811523
1511972187969102231,,2648,,1511972187,968455076,100,,-79.4779052734,227.205810547,-235.653045654
1511972187969327323,,2649,,1511972187,968616008,101,,106.314460754,232.90234375,-223.019714355
1511972187969377482,,2650,,1511972187,968790054,102,,-103.994865417,226.866943359,-71.3602600098
1511972187969614047,,2651,,1511972187,969084978,103,,110.127761841,225.415039062,-66.523651123
1511972187986708673,,2652,,1511972187,986161947,96,,-105.526596069,229.622802734,108.40776062
1511972187987115048,,2653,,1511972187,986365079,97,,108.502319336,224.016845703,111.734832764
1511972187987154528,,2654,,1511972187,986593008,98,,-57.5813064575,227.3359375,260.534484863
1511972187987176740,,2655,,1511972187,986727952,99,,48.0910491943,227.443847656,259.623291016
1511972187987259520,,2656,,1511972187,986852884,100,,-79.6932907104,227.354736328,-235.739685059
1511972187987537139,,2657,,1511972187,987131118,101,,106.202812195,232.697998047,-223.092803955
1511972187987738298,,2658,,1511972187,987291097,102,,-104.044456482,226.827636719,-71.4144439697
1511972187988416027,,2659,,1511972187,987471103,103,,110.035804749,225.422851562,-66.5244750977
1511972188006757491,,2660,,1511972188,6084918,96,,-105.49559021,229.430908203,108.535064697
1511972188007039560,,2661,,1511972188,6279945,97,,108.382537842,223.933349609,111.759178162
1511972188007066056,,2662,,1511972188,6417036,98,,-57.7153320312,227.213134766,260.576293945
1511972188007080853,,2663,,1511972188,6625890,99,,48.0440444946,227.189208984,259.594329834
1511972188007240753,,2664,,1511972188,6756067,100,,-79.7565536499,227.192138672,-235.612091064
1511972188007782423,,2665,,1511972188,7086992,101,,106.127532959,232.696777344,-223.052001953
1511972188008022678,,2666,,1511972188,7428884,102,,-104.188690186,226.652587891,-71.3686981201
1511972188008042870,,2667,,1511972188,7675886,103,,109.989868164,225.222412109,-66.4601287842
1511972188026934039,,2668,,1511972188,25645017,96,,-105.452583313,229.359863281,108.587059021
1511972188026962719,,2669,,1511972188,25851011,97,,108.484008789,223.898193359,111.846374512
1511972188026974857,,2670,,1511972188,26036024,98,,-57.6637115479,227.067382812,260.65133667
1511972188027434940,,2671,,1511972188,26201009,99,,48.0830879211,227.156982422,259.67565918
1511972188028163152,,2672,,1511972188,26362895,100,,-79.649597168,227.107666016,-235.570800781
1511972188028201522,,2673,,1511972188,26516914,101,,106.302703857,232.818603516,-223.032806396
1511972188028218064,,2674,,1511972188,26668071,102,,-104.157569885,226.544921875,-71.3106079102
1511972188028230412,,2675,,1511972188,26957988,103,,109.959136963,225.01171875,-66.5124206543
1511972188046336754,,2676,,1511972188,45995950,96,,-105.426872253,229.358642578,108.481193542
1511972188046694312,,2677,,1511972188,46284914,97,,108.628036499,223.98828125,111.833862305
1511972188047659409,,2678,,1511972188,46612977,98,,-57.2655487061,227.505615234,260.684326172
1511972188047904753,,2679,,1511972188,46863079,99,,48.1531982422,227.247070312,259.631134033
1511972188047934069,,2680,,1511972188,47005891,100,,-79.5746383667,227.011474609,-235.6875
1511972188047954186,,2681,,1511972188,47133922,101,,106.607620239,233.061523438,-223.067932129
1511972188047970414,,2682,,1511972188,47246932,102,,-103.87701416,226.8359375,-71.248550415
1511972188047982917,,2683,,1511972188,47570943,103,,110.086006165,225.183105469,-66.580078125
1511972188065629082,,2684,,1511972188,65283060,96,,-105.25478363,229.462890625,108.638198853
1511972188066387414,,2685,,1511972188,65607070,97,,108.488365173,223.958984375,111.799919128
1511972188066830612,,2686,,1511972188,65797090,98,,-57.4939575195,227.339355469,260.628753662
1511972188066865153,,2687,,1511972188,65937995,99,,48.2136116028,227.438232422,259.648376465
1511972188066894757,,2688,,1511972188,66111087,100,,-79.3271408081,227.114990234,-235.531860352
1511972188066928464,,2689,,1511972188,66297054,101,,106.569854736,233.139648438,-223.180633545
1511972188066962430,,2690,,1511972188,66418886,102,,-103.981079102,226.845947266,-71.2737121582
1511972188066989365,,2691,,1511972188,66529035,103,,110.117576599,225.345703125,-66.5429840088
1511972188087468063,,2692,,1511972188,87121009,96,,-105.320983887,229.608398438,108.602859497
1511972188088462666,,2693,,1511972188,87378025,97,,108.564682007,224.106689453,111.89528656
1511972188088503923,,2694,,1511972188,87563991,98,,-57.4663391113,227.395507812,260.659606934
1511972188088531669,,2695,,1511972188,87685108,99,,48.199848175,227.465087891,259.707763672
1511972188088548149,,2696,,1511972188,87807893,100,,-79.3468017578,227.276611328,-235.597290039
1511972188088560786,,2697,,1511972188,87918996,101,,106.397956848,232.989990234,-223.002044678
1511972188088572789,,2698,,1511972188,88043928,102,,-103.944526672,226.882080078,-71.257522583
1511972188088601935,,2699,,1511972188,88160991,103,,110.104354858,225.441894531,-66.4648742676
1511972188105156174,,2700,,1511972188,104815959,96,,-105.323814392,229.494140625,108.532455444
1511972188106116109,,2701,,1511972188,105074882,97,,108.535827637,224.05078125,111.843414307
1511972188106142813,,2702,,1511972188,105223894,98,,-57.5160446167,227.341796875,260.578674316
1511972188106192709,,2703,,1511972188,105349063,99,,48.0595397949,227.452392578,259.665588379
1511972188106218374,,2704,,1511972188,105463981,100,,-79.5692138672,227.248291016,-235.64654541
1511972188106235308,,2705,,1511972188,105581998,101,,106.138542175,232.701171875,-222.962341309
1511972188106287258,,2706,,1511972188,105706930,102,,-103.996864319,226.815673828,-71.3565979004
1511972188106548798,,2707,,1511972188,106075048,103,,109.991897583,225.419921875,-66.4234924316
1511972188125490928,,2708,,1511972188,124906063,96,,-105.430168152,229.406494141,108.464981079
1511972188125752486,,2709,,1511972188,125128030,97,,108.45891571,223.945800781,111.794342041
1511972188125913236,,2710,,1511972188,125395059,98,,-57.6487045288,227.288818359,260.566101074
1511972188126123967,,2711,,1511972188,125607967,99,,48.1078681946,227.30078125,259.600921631
1511972188126393501,,2712,,1511972188,125835895,100,,-79.7811126709,227.288574219,-235.660827637
1511972188126598309,,2713,,1511972188,126020908,101,,106.030731201,232.555419922,-222.938262939
1511972188126634937,,2714,,1511972188,126153945,102,,-104.080612183,226.756347656,-71.3680114746
1511972188126651592,,2715,,1511972188,126326084,103,,109.95513916,225.173828125,-66.4816436768
1511972188145285544,,2716,,1511972188,144954919,96,,-105.42049408,229.6171875,108.396636963
1511972188145670232,,2717,,1511972188,145211935,97,,108.415397644,223.966796875,111.746856689
1511972188145695580,,2718,,1511972188,145361900,98,,-57.5572891235,227.261474609,260.50177002
1511972188146219782,,2719,,1511972188,145559072,99,,48.0935287476,227.270507812,259.578094482
1511972188146569074,,2720,,1511972188,145776987,100,,-79.6225662231,227.22265625,-235.813140869
1511972188146593722,,2721,,1511972188,145889043,101,,106.135055542,232.795410156,-223.003234863
1511972188146675068,,2722,,1511972188,146080017,102,,-104.039299011,226.713867188,-71.4276580811
1511972188146695586,,2723,,1511972188,146271944,103,,109.887641907,225.121582031,-66.516998291
1511972188165530449,,2724,,1511972188,164172887,96,,-105.377571106,229.463378906,108.490509033
1511972188165574680,,2725,,1511972188,164443016,97,,108.486885071,223.935058594,111.742416382
1511972188165741714,,2726,,1511972188,164597034,98,,-57.502204895,227.363037109,260.591522217
1511972188165763143,,2727,,1511972188,164725065,99,,48.099155426,227.370361328,259.639587402
1511972188165779885,,2728,,1511972188,164849996,100,,-79.5213623047,227.146972656,-235.652832031
1511972188165836756,,2729,,1511972188,164977073,101,,106.428855896,233.013183594,-222.995422363
1511972188165858790,,2730,,1511972188,165163040,102,,-103.986846924,226.828369141,-71.3301544189
1511972188165872003,,2731,,1511972188,165359973,103,,109.955436707,225.208984375,-66.4994506836
1511972188185171302,,2732,,1511972188,183967113,96,,-105.295059204,229.707763672,108.568267822
1511972188185329146,,2733,,1511972188,184161901,97,,108.73664856,224.237060547,111.835983276
1511972188185350841,,2734,,1511972188,184304952,98,,-57.4041595459,227.496826172,260.514648438
1511972188185409878,,2735,,1511972188,184465885,99,,48.3175354004,227.562255859,259.65814209
1511972188185437395,,2736,,1511972188,184592008,100,,-79.3044128418,227.350585938,-235.626739502
1511972188185453534,,2737,,1511972188,184720039,101,,106.53414917,233.116943359,-223.017883301
1511972188185532822,,2738,,1511972188,184835910,102,,-103.890487671,226.993164062,-71.3869171143
1511972188185615971,,2739,,1511972188,185031890,103,,110.198661804,225.489746094,-66.5225982666
1511972188205197437,,2740,,1511972188,204451084,96,,-105.260299683,229.766845703,108.532348633
1511972188205237359,,2741,,1511972188,204675912,97,,108.603393555,224.216308594,111.856826782
1511972188205470166,,2742,,1511972188,204818964,98,,-57.3789901733,227.598876953,260.574188232
1511972188205493350,,2743,,1511972188,205013990,99,,48.3088035583,227.568115234,259.628723145
1511972188205890322,,2744,,1511972188,205203056,100,,-79.2429428101,227.367431641,-235.628997803
1511972188205925030,,2745,,1511972188,205373048,101,,106.526672363,233.165771484,-223.093170166
1511972188205937801,,2746,,1511972188,205532073,102,,-103.790840149,227.121582031,-71.3451843262
1511972188205963246,,2747,,1511972188,205651044,103,,110.196235657,225.489990234,-66.5574645996
1511972188224496897,,2748,,1511972188,224088907,96,,-105.343063354,229.579589844,108.441329956
1511972188224713653,,2749,,1511972188,224345922,97,,108.561401367,224.117675781,111.78918457
1511972188225253306,,2750,,1511972188,224617958,98,,-57.5182723999,227.442626953,260.558746338
1511972188225454334,,2751,,1511972188,224750995,99,,48.2202911377,227.46875,259.614990234
1511972188225743488,,2752,,1511972188,224967002,100,,-79.5441513062,227.246337891,-235.638763428
1511972188225777461,,2753,,1511972188,225147008,101,,106.310142517,232.875,-223.043212891
1511972188225796078,,2754,,1511972188,225334882,102,,-103.974708557,226.928466797,-71.36328125
1511972188225839067,,2755,,1511972188,225466966,103,,110.117919922,225.383056641,-66.5344696045
1511972188244690229,,2756,,1511972188,243678092,96,,-105.410636902,229.414794922,108.411102295
1511972188244944092,,2757,,1511972188,243935108,97,,108.424690247,223.896728516,111.784240723
1511972188245074378,,2758,,1511972188,244270086,98,,-57.5763473511,227.254638672,260.49395752
1511972188245087375,,2759,,1511972188,244556903,99,,47.8526496887,227.670654297,259.499816895
1511972188245111305,,2760,,1511972188,244697093,100,,-79.7714233398,227.178466797,-235.712097168
1511972188245239512,,2761,,1511972188,244863033,101,,106.159996033,232.670410156,-223.013427734
1511972188245444393,,2762,,1511972188,245065927,102,,-104.04864502,226.716308594,-71.443359375
1511972188263972504,,2763,,1511972188,263278007,96,,-105.527061462,229.365478516,108.478721619
1511972188264011648,,2764,,1511972188,263473033,97,,108.35987854,223.878173828,111.744361877
1511972188264026843,,2765,,1511972188,263621091,98,,-57.7130432129,227.097412109,260.67767334
1511972188264627317,,2766,,1511972188,264013051,99,,48.0794715881,227.192626953,259.559783936
1511972188264848026,,2767,,1511972188,264225006,100,,-79.8008575439,227.095703125,-235.644165039
1511972188265035704,,2768,,1511972188,264410972,101,,106.115516663,232.668212891,-222.993621826
1511972188265071733,,2769,,1511972188,264615058,102,,-104.211914062,226.586914062,-71.3289489746
1511972188265085983,,2770,,1511972188,264759063,103,,109.906433105,225.024169922,-66.5877685547
1511972188283763808,,2771,,1511972188,283425092,96,,-105.462516785,229.393554688,108.549575806
1511972188284101516,,2772,,1511972188,283684968,97,,108.433403015,223.958007812,111.855827332
1511972188284490758,,2773,,1511972188,283855915,98,,-57.6642532349,227.309326172,260.590515137
1511972188284620369,,2774,,1511972188,284168004,99,,48.0672149658,227.279052734,259.702331543
1511972188285022167,,2775,,1511972188,284419059,100,,-79.6698379517,227.066650391,-235.578399658
1511972188285050170,,2776,,1511972188,284617900,101,,106.261360168,232.888427734,-222.965148926
1511972188285210212,,2777,,1511972188,284769058,102,,-104.130218506,226.763671875,-71.3118896484
